_id,BusinessName,RatingValue,AddressLine2,PostCode,Geocode_Longitude,Geocode_Latitude
620cd590aa28c13b7951c737,Brinkleys Garden,4,LONDON,SW10 9HX,-0.184329,51.486284
620cd590aa28c13b7951c743,Brookwood Partnership at Pembridge Hall School,5,LONDON,W2 4ED,-0.195686,51.51126
620cd590aa28c13b7951c746,Brown and Rosie,5,LONDON,SW7 2HE,-0.173816,51.494897
620cd590aa28c13b7951c74c,Brown Rice,4,LONDON,W11 1LU,-0.205546,51.51633
620cd590aa28c13b7951c74f,Brownie Box,3,LONDON,SW5 9HP,-0.190697,51.489143
620cd590aa28c13b7951c752,Bubbleology,5,LONDON,SW1X 7RJ,-0.159817,51.501594
620cd590aa28c13b7951c755,Bubbleology,4,LONDON,SW7 2LD,-0.174391,51.494574
620cd590aa28c13b7951c75b,Buggsi Supermarket,4,LONDON,W10 6UG,-0.217472,51.513968
620cd590aa28c13b7951c764,Bullgogi,5,LONDON,W11 3LB,-0.198923,51.508496
620cd590aa28c13b7951c76a,Burger & Lobster,5,LONDON,SW1X 7RJ,-0.159817,51.501594
620cd590aa28c13b7951c773,Busaba Eathai,5,LONDON,SW3 5UZ,-0.176735,51.484206
620cd590aa28c13b7951c779,Byron,4,LONDON,W8 7RG,-0.197006,51.500121
620cd590aa28c13b7951c77c,Byron,5,LONDON,SW5 9AA,-0.19315,51.491951
620cd590aa28c13b7951c77f,Byron,5,LONDON,SW3 5UH,-0.173837,51.485726
620cd590aa28c13b7951c782,Byron,5,LONDON,SW7 4SS,-0.182126,51.494244
620cd590aa28c13b7951c785,Byron,5,LONDON,SW7 3LD,-0.17701,51.492465
620cd590aa28c13b7951c791,Cacciari's,5,LONDON,SW7 3LQ,-0.17727,51.492811
620cd590aa28c13b7951c79a,Cactuscacs,3,LONDON,W10 6AW,-0.222292,51.522304
620cd590aa28c13b7951c79d,Cadogan Hall,AwaitingInspection,LONDON,SW1X 9DQ,-0.157586,51.493673
620cd590aa28c13b7951c7a0,Cafe Brera Limited,AwaitingInspection,LONDON,SW3 4NB,-0.1621117,51.4902011
620cd590aa28c13b7951c7a3,Cafe Colbert,5,LONDON,SW1W 8AX,-0.156395,51.492845
620cd590aa28c13b7951c7a6,Cafe De Fred,5,LONDON,W8 6EA,-0.19865,51.498618
620cd590aa28c13b7951c7a9,Cafe De Nata,5,LONDON,SW7 2LD,-0.174391,51.494574
620cd590aa28c13b7951c7ac,Cafe Du Coin,3,LONDON,SW5 9AQ,-0.190551,51.490283
620cd590aa28c13b7951c7b2,Cafe Le Monde,4,LONDON,W8 6EJ,-0.198317,51.497929
620cd590aa28c13b7951c7c1,Cafe Phillies,4,LONDON,W8 7QB,-0.198297,51.49988
620cd590aa28c13b7951c7c7,Cafe Romana,3,LONDON,SW3 6HH,-0.172698,51.491517
620cd590aa28c13b7951c7ca,Cafe Society,5,LONDON,SW7 4QS,-0.184526,51.497636
620cd590aa28c13b7951c7cd,Cafe Tangerine,4,LONDON,SW7 2DT,-0.177229,51.494573
620cd590aa28c13b7951c7d0,Cafe Tarte Ltd,4,LONDON,W8 6ND,-0.200559,51.498791
620cd590aa28c13b7951c7d3,Caffe Concerto,4,LONDON,SW3 1HX,-0.166525,51.498506
620cd590aa28c13b7951c7d6,Caffe Concerto,5,LONDON,W8 4SG,-0.19226,51.501712
620cd590aa28c13b7951c7dc,Caffe Nero,4,LONDON,W8 5RY,-0.19183,51.499475
620cd590aa28c13b7951c7df,Caffe Nero,5,LONDON,W11 2EB,-0.204611,51.515552
620cd590aa28c13b7951c7e2,Caffe Nero,5,LONDON,SW10 9PR,-0.180192,51.486724
620cd590aa28c13b7951c7e5,Caffe Nero,4,LONDON,SW5 9QB,-0.193659,51.492192
620cd590aa28c13b7951c7e8,Caffe Nero,4,LONDON,W11 3JS,-0.196546,51.508837
620cd590aa28c13b7951c7fa,Cambio de Tercio,5,LONDON,SW5 0LJ,-0.183593,51.490652
620cd590aa28c13b7951c7fd,Camden Coffee House,4,LONDON,W10 6HJ,-0.210309,51.517266
620cd590aa28c13b7951c800,Campden Coffee House,4,LONDON,W10 6HJ,-0.210309,51.517266
620cd590aa28c13b7951c803,Campden Hill Lawn Tennis Club,5,LONDON,W8 7JH,-0.201622,51.506199
620cd590aa28c13b7951c806,Canada Blanch Spanish School,3,LONDON,W10 5SY,-0.209522,51.520807
620cd590aa28c13b7951c809,Candella,5,LONDON,W8 4HA,-0.191838,51.504007
620cd590aa28c13b7951c80c,Capote y Toros Ltd,5,LONDON,SW5 0LJ,-0.183594,51.490652
620cd590aa28c13b7951c80f,Caractere,5,LONDON,W11 1EA,-0.201124,51.517738
620cd590aa28c13b7951c812,Caraffini Ltd,5,LONDON,SW1W 8DH,-0.156583,51.49033
620cd590aa28c13b7951c81b,Carluccio's Caffe,5,LONDON,SW7 3HZ,-0.174135,51.493401
620cd590aa28c13b7951c81e,Carpo Knighstbridge Limited,5,LONDON,SW7 1EX,-0.165874,51.498928
620cd590aa28c13b7951c821,Casa Brindisa,5,LONDON,SW7 2HE,-0.173816,51.494898
620cd590aa28c13b7951c827,Casa Manolo,3,LONDON,SW3 5EB,-0.168524,51.487108
620cd590aa28c13b7951c842,Cave of Lanka,5,LONDON,SW5 0QY,-0.192553,51.49321
620cd590aa28c13b7951c845,Caviar Artisan,5,LONDON,W8 4DP,-0.1947976,51.5083973
620cd590aa28c13b7951c84b,Ceru,5,LONDON,SW7 3EY,-0.176578,51.493565
620cd590aa28c13b7951c85d,Chapati & Karak,5,LONDON,SW3 1HY,-0.166028,51.498706
620cd590aa28c13b7951c860,Chatpata,5,LONDON,W14 8PS,-0.203021,51.495178
620cd590aa28c13b7951c866,Chegworth Farm Shop,4,LONDON,W8 7LX,-0.195381,51.508423
620cd590aa28c13b7951c869,Chelsea Arts Club,5,LONDON,SW3 6EB,-0.174669,51.487969
620cd590aa28c13b7951c875,Chelsea Creperie,2,LONDON,SW10 9NA,-0.183082,51.485051
620cd590aa28c13b7951c878,Chelsea Food & Wine,2,LONDON,SW10 0LR,-0.177992,51.48267
620cd590aa28c13b7951c87b,Chelsea Gourmet Oriental,5,LONDON,SW10 9ER,-0.186266,51.483212
620cd590aa28c13b7951c87e,Chelsea Health Store,5,LONDON,SW10 0LJ,-0.177371,51.483397
620cd590aa28c13b7951c881,Chelsea House Hotel,5,LONDON,SW10 9HH,-0.190119,51.488829
620cd590aa28c13b7951c884,Chelsea Methodist Church,4,LONDON,SW3 5TX,-0.167314,51.487845
620cd590aa28c13b7951c890,Chelsea Physic Garden Cafe,AwaitingInspection,LONDON,SW3 4HS,-0.163424,51.484277
620cd590aa28c13b7951c899,Chelsea Spice & Grill,4,LONDON,W10 6TJ,-0.217198,51.515816
620cd590aa28c13b7951c8a2,Cheval Harrington Court,5,LONDON,SW7 3ES,-0.17541700601578,51.4939346313477
620cd590aa28c13b7951c8a5,Cheval Knightsbridge,5,LONDON,SW7 1EW,-0.1663635,51.4987342
620cd591aa28c13b7951c8b1,Cheyne News,Exempt,LONDON,SW10 0LR,-0.177992,51.48267
620cd591aa28c13b7951c8ba,Chicken Cottage,5,LONDON,W10 5NE,-0.209786,51.517385
620cd591aa28c13b7951c8c6,Chisou Restaurant,5,LONDON,SW3 1NU,-0.164358,51.497241
620cd591aa28c13b7951c8cc,Choice Newsagents,5,LONDON,W10 5PS,-0.20889,51.52184
620cd591aa28c13b7951c8cf,Chopstix Noodle Bar,4,LONDON,SW7 2LT,-0.17371,51.494302
620cd591aa28c13b7951c8d8,Christchurch C of E Primary School,5,LONDON,SW3 4AA,-0.164328,51.485424
620cd591aa28c13b7951c8db,Chucs Bar and Grill,5,LONDON,W11 2RH,-0.200558,51.514537
620cd591aa28c13b7951c8de,Chucs Bar and Grill,AwaitingInspection,LONDON,SW1W 8DH,-0.156583,51.49033
620cd591aa28c13b7951c8e1,Chucs Bar and Grill,4,LONDON,SW7 3LD,-0.17701,51.492465
620cd591aa28c13b7951c8f0,Cibo,5,LONDON,W14 8EZ,-0.211229,51.500051
620cd591aa28c13b7951c8f3,Cineworld Cinemas,5,LONDON,SW10 9QR,-0.17944,51.487162
620cd591aa28c13b7951c8f9,Cinquecento,5,LONDON,SW3 3QT,-0.166068,51.490523
620cd591aa28c13b7951c8fc,Cinquecento Pizzeria,AwaitingInspection,LONDON,W10 5TE,-0.207404,51.519318
620cd591aa28c13b7951c8ff,Ciros Pizza Pomodoro,5,LONDON,SW3 1NY,-0.165405,51.497707
620cd591aa28c13b7951c902,City Continental Kensington,5,LONDON,SW5 9TT,-0.193048,51.490888
620cd591aa28c13b7951c905,City Meats,5,LONDON,SW10 0LR,-0.177992,51.48267
620cd591aa28c13b7951c908,Clarke's,5,LONDON,W8 4BH,-0.194401,51.506961
620cd591aa28c13b7951c90b,Clarke's Corner Cafe,AwaitingInspection,LONDON,W8 7LP,-0.1948642,51.5070764
620cd591aa28c13b7951c911,Cleopatra Restaurant,AwaitingInspection,LONDON,SW5 9AN,-0.192242,51.491982
620cd591aa28c13b7951c914,Cloud Twelve Club Ltd,5,LONDON,W11 2DA,-0.2010998,51.5153104
620cd591aa28c13b7951c917,Cockney's Pie & Mash,4,LONDON,W10 5RU,-0.20996,51.521389
620cd591aa28c13b7951c91d,Coffeebello,4,LONDON,W11 1LA,-0.205224,51.51647
620cd591aa28c13b7951c923,Collingham Independent Sixth Form College,5,LONDON,SW5 0HL,-0.188704,51.492197
620cd591aa28c13b7951c929,Colville nursery Centre,4,LONDON,W11 2BD,-0.203481,51.515724
620cd591aa28c13b7951c938,Comptoir Libanais,5,LONDON,SW7 2HE,-0.173816,51.494898
620cd591aa28c13b7951c93b,Comptoir Libanais,5,LONDON,SW3 4LY,-0.159405,51.491453
620cd591aa28c13b7951c93e,Comptoir Libanais,5,LONDON,SW7 4SS,-0.182126,51.494244
620cd591aa28c13b7951c941,COMPTOIR LOUNGE,AwaitingInspection,LONDON,W11 2QD,-0.201754,51.51273
620cd591aa28c13b7951c944,Conscience Kitchen,5,LONDON,W10 5XB,-0.2046986,51.5230274
620cd591aa28c13b7951c94d,Co-op,5,LONDON,SW10 0LU,-0.180785,51.481607
620cd591aa28c13b7951c953,Copthorne Tara Hotel,5,LONDON,W8 5SR,-0.198598,51.498455
620cd591aa28c13b7951c956,Core,5,LONDON,W11 2PN,-0.203065,51.512741
620cd591aa28c13b7951c959,Core Collective,3,LONDON,W8 7RZ,-0.198442,51.499495
620cd591aa28c13b7951c95c,Coronet Cinema and Print Room at the Coronet,4,LONDON,W11 3LB,-0.198923,51.508496
620cd591aa28c13b7951c95f,Costa Coffee,5,LONDON,SW5 9QF,-0.194219,51.492624
620cd591aa28c13b7951c962,Costa Coffee,5,LONDON,SW5 9HR,-0.192257,51.489023
620cd591aa28c13b7951c965,Costa Coffee,5,LONDON,W14 8NP,-0.211236,51.495067
620cd591aa28c13b7951c968,Costcutter,4,LONDON,W10 5NY,-0.20614,51.523597
620cd591aa28c13b7951c96b,Cote Brasserie,5,LONDON,SW10 9NB,-0.182259,51.485452
620cd591aa28c13b7951c96e,Cote Brasserie,4,LONDON,W8 5DA,-0.188513,51.502104
620cd591aa28c13b7951c971,Cote Brasserie,5,LONDON,SW1W 8EG,-0.15708,51.493008
620cd591aa28c13b7951c977,Cottons,5,LONDON,W11 3LF,-0.200079,51.508424
620cd591aa28c13b7951c97d,CousCous Darna,4,LONDON,SW5 9BA,-0.191268,51.490366
620cd591aa28c13b7951c980,"Cowshed, Clarendon Cross",5,LONDON,W11 4LN,-0.20993,51.509285
620cd591aa28c13b7951c983,CPress,5,LONDON,SW3 5UZ,-0.176735,51.484206
620cd591aa28c13b7951c989,Cranley Hotel,2,LONDON,SW5 0LA,-0.183294,51.491664
620cd591aa28c13b7951c992,Cromwell International Hotel,4,LONDON,SW7 4DW,-0.188072,51.494318
620cd591aa28c13b7951c99b,Crowne Plaza,4,LONDON,SW7 4ER,-0.183451,51.495326
620cd591aa28c13b7951c9a1,Crussh,4,LONDON,W11 3JS,-0.196546,51.508837
620cd591aa28c13b7951c9a7,Curzon House Hotel,5,LONDON,SW5 0NF,-0.186775,51.493984
620cd591aa28c13b7951c9ad,Cut Price Liqourmart,5,LONDON,W10 6HA,-0.21375,51.523254
620cd591aa28c13b7951c9b3,D McKay (Fruiterers) Ltd,5,LONDON,SW7 3ES,-0.175164,51.493965
620cd591aa28c13b7951c9c2,Daphnes Restaurant Ltd,5,LONDON,SW3 3AE,-0.16787,51.493717
620cd591aa28c13b7951c9c5,Daquise Restaurant,4,LONDON,SW7 2LT,-0.17371,51.494302
620cd591aa28c13b7951c9c8,Dareka,3,LONDON,W14 8EZ,-0.211229,51.500051
620cd591aa28c13b7951c9cb,Daylesford Organic,5,LONDON,SW3 3DZ,-0.168044,51.493342
620cd591aa28c13b7951c9d1,De Amicis,5,LONDON,W11 3JE,-0.193685,51.509773
620cd591aa28c13b7951c9dd,Designers Guild,5,LONDON,SW3 5EN,-0.172653,51.485797
620cd591aa28c13b7951c9e0,Designers Guild,5,LONDON,W10 6QT,-0.223724,51.518118
620cd591aa28c13b7951c9ec,Dillons Chemists,5,LONDON,W10 5PF,-0.206987,51.5237
620cd591aa28c13b7951c9ef,Dina Centre,3,LONDON,SW5 9RH,-0.19423,51.493415
620cd591aa28c13b7951c9f5,Dirty Bones,5,LONDON,W8 4EP,-0.190941,51.502636
620cd591aa28c13b7951c9f8,Dishoom,5,LONDON,W8 5SE,-0.190627,51.501462
620cd591aa28c13b7951c9fb,Diva's Cafe,5,LONDON,SW3 5TX,-0.1675845,51.4877148
620cd591aa28c13b7951c9fe,Dolci Coffe & Juice Ltd,4,LONDON,SW5 9QQ,-0.195157,51.493654
620cd591aa28c13b7951ca01,Doughnut Time,5,LONDON,W11 2EE,-0.205442,51.515681
620cd591aa28c13b7951ca07,Draycott Hotel,4,LONDON,SW3 2RP,-0.159945,51.493062
620cd591aa28c13b7951ca0a,Drayton Arms,5,LONDON,SW5 0LJ,-0.183594,51.490652
620cd591aa28c13b7951ca16,Duke of Clarence,5,LONDON,SW5 0BE,-0.182688,51.49098
620cd591aa28c13b7951ca19,Duke of Wellington PH,5,LONDON,W11 2ED,-0.205102,51.515542
620cd591aa28c13b7951ca1f,E&O,AwaitingInspection,LONDON,SW3 5UZ,-0.176735,51.484206
620cd591aa28c13b7951ca22,Earl of Lonsdale,4,LONDON,W11 2QA,-0.203418,51.513295
620cd591aa28c13b7951ca25,Earl's Court Chemist,Exempt,LONDON,SW5 9AA,-0.19315,51.491951
620cd591aa28c13b7951ca28,Earl's Court Community Nursery,5,LONDON,SW5 9EE,-0.200164,51.491987
620cd591aa28c13b7951ca2b,Earl's Court Food & Wine,5,LONDON,SW5 9QB,-0.193659,51.492192
620cd591aa28c13b7951ca31,EasyCoffee,3,LONDON,SW10 9PR,-0.1800721,51.4866503
620cd591aa28c13b7951ca37,Eat Tokyo,5,LONDON,W11 3JQ,-0.19479,51.509143
620cd591aa28c13b7951ca3d,Eclipse,4,LONDON,SW3 2HP,-0.167596,51.49409
620cd591aa28c13b7951ca40,Eclipse,4,LONDON,SW5 0BA,-0.183752,51.491014
620cd591aa28c13b7951ca4c,Eden Plaza Kensington,5,LONDON,SW7 5JT,-0.179348,51.494894
620cd591aa28c13b7951ca4f,Edera,4,LONDON,W11 4UE,-0.208943,51.506527
620cd591aa28c13b7951ca52,Egerton House Hotel,5,LONDON,SW3 2BX,-0.167783,51.49698
620cd591aa28c13b7951ca55,Egg Break,4,LONDON,W8 7TA,-0.198022,51.50832
620cd591aa28c13b7951ca58,Eggslut,5,LONDON,W11 2ED,-0.205102,51.515542
620cd591aa28c13b7951ca5b,EL&N Cafe,5,LONDON,SW1X 9JF,-0.1578957,51.49866
620cd591aa28c13b7951ca5e,ELAN,5,LONDON,SW3 2EP,-0.168602,51.49666
620cd591aa28c13b7951ca61,Elan Cafe,4,LONDON,SW1X 0LZ,-0.1620998,51.4998051
620cd591aa28c13b7951ca64,Electric Diner,5,LONDON,W11 2ED,-0.205102,51.515542
620cd591aa28c13b7951ca73,Eli's Catering Limited t/a Eli's,5,LONDON,SW7 3EX,-0.176182,51.493738
620cd591aa28c13b7951ca7c,Embargo 59,5,LONDON,SW10 0TZ,-0.185275,51.480228
620cd591aa28c13b7951ca7f,Embassy Cafe,AwaitingInspection,LONDON,W11 4BY,-0.216692,51.510305
620cd591aa28c13b7951ca82,Embassy News,5,LONDON,W11 3JE,-0.193685,51.509773
620cd591aa28c13b7951ca88,Enterprise,5,LONDON,SW3 2HU,-0.165818,51.495312
620cd591aa28c13b7951ca8b,Espressamente Retail London,5,LONDON,SW7 3HZ,-0.174135,51.4934
620cd591aa28c13b7951ca91,Essenza,5,LONDON,W11 1NR,-0.206083,51.516249
620cd591aa28c13b7951ca9a,Exhibition Court Hotel IV,5,LONDON,SW5 0QF,-0.189961,51.493925
620cd591aa28c13b7951caa0,F J M Calder,5,LONDON,W11 3JS,-0.196546,51.508837
620cd591aa28c13b7951caa3,Fabrique,3,LONDON,W11 1LA,-0.205223,51.516469
620cd591aa28c13b7951caa9,Fait Maison,5,LONDON,SW7 4SZ,-0.182465,51.493665
620cd591aa28c13b7951caac,Fait Maison,1,LONDON,W8 6RQ,-0.192929,51.496821
620cd591aa28c13b7951caaf,Fait Maison,4,LONDON,SW7 4QT,-0.184061,51.498096
620cd591aa28c13b7951cac1,Farm Girl @ HN Ltd,4,LONDON,SW1X 7RJ,-0.159817,51.501594
620cd591aa28c13b7951caca,Feng Sushi,5,LONDON,W11 3JZ,-0.197487,51.508726
620cd591aa28c13b7951cacd,Feng Sushi,3,LONDON,SW10 9NB,-0.182259,51.485452
620cd591aa28c13b7951cad0,Fernandez & Wells,1,LONDON,SW7 2HF,-0.173194,51.49496
620cd591aa28c13b7951cad3,Feya,5,LONDON,SW3 1HX,-0.166526,51.498507
620cd591aa28c13b7951cad6,Fez Mangal,5,LONDON,W11 1PY,-0.20904299616814,51.5164833068848
620cd591aa28c13b7951cad9,Ffiona,5,LONDON,W8 4BA,-0.193459,51.504176
620cd591aa28c13b7951cadc,Field Stores,3,LONDON,W10 6EP,-0.215341,51.51943
620cd591aa28c13b7951cae8,Finns,5,LONDON,SW3 3NS,-0.166113,51.490848
620cd591aa28c13b7951caeb,Firezza,5,LONDON,SW10 9ED,-0.189533,51.486176
620cd591aa28c13b7951caf4,Fitou's Thai And Malaysian Restaurant,3,LONDON,W10 5LL,-0.226668,51.522092
620cd591aa28c13b7951cafa,Five Guys,5,LONDON,SW3 4PW,-0.16655,51.488211
620cd591aa28c13b7951cb00,Five Guys,5,LONDON,W8 6SH,-0.195226,51.49995
620cd591aa28c13b7951cb03,Five Guys,5,LONDON,SW7 2LQ,-0.174028,51.494631
620cd591aa28c13b7951cb09,Flat Three Restaurant,5,LONDON,W11 4UA,-0.207635,51.506831
620cd591aa28c13b7951cb0c,Flavour - Urban Retreat,AwaitingInspection,LONDON,SW1X 0LH,-0.1601608,51.4992981
620cd591aa28c13b7951cb0f,Flora Indica,4,LONDON,SW5 0DE,-0.189819,51.489858
620cd591aa28c13b7951cb15,Fortevita Limited,5,LONDON,SW7 3ND,-0.177867,51.494097
620cd591aa28c13b7951cb18,Forty Five Kensington,5,LONDON,SW7 2EF,-0.177913,51.495114
620cd591aa28c13b7951cb1b,Foubert's,3,LONDON,W8 5NP,-0.188299,51.502055
620cd591aa28c13b7951cb24,Franco Manca,5,LONDON,SW5 9RQ,-0.193829,51.492986
620cd591aa28c13b7951cb27,Franco Manca,5,LONDON,SW7 3LD,-0.17701,51.492465
620cd591aa28c13b7951cb2a,Franklin's,5,LONDON,W8 5ET,-0.188546,51.500531
620cd591aa28c13b7951cb2d,Frantoio,4,LONDON,SW10 0LR,-0.177992,51.48267
620cd591aa28c13b7951cb36,Friends Cafe & Pizzeria,5,LONDON,W11 1QR,-0.205295,51.517955
620cd591aa28c13b7951cb3c,Frontrow International,5,LONDON,SW5 9RH,-0.1941948,51.4933972
620cd591aa28c13b7951cb3f,Fulham Meats Limited,5,LONDON,W10 6QL,-0.227606,51.51985
620cd591aa28c13b7951cb42,Fulham News,Exempt,LONDON,SW10 9PN,-0.181063,51.486198
620cd591aa28c13b7951cb4b,Gail's,5,LONDON,W11 2DZ,-0.204199,51.514692
620cd591aa28c13b7951cb4e,Gail's,5,LONDON,SW3 5ED,-0.169498,51.486881
620cd591aa28c13b7951cb51,Gail's,3,LONDON,SW7 2LQ,-0.174028,51.494631
620cd591aa28c13b7951cb5a,Gail's Bakery,5,LONDON,SW7 4SS,-0.182125,51.494244
620cd591aa28c13b7951cb60,Gallery Mess @ Saatchi Gallery,5,LONDON,SW3 4LY,-0.159405,51.491453
620cd591aa28c13b7951cb63,Garden Bar and Grill,5,LONDON,W10 6SZ,-0.218021,51.512456
620cd591aa28c13b7951cb66,Garden Basket,5,LONDON,W8 6QD,-0.192996,51.49658
620cd591aa28c13b7951cb69,Garden House School,5,LONDON,SW3 4TW,-0.157887,51.489784
620cd591aa28c13b7951cb75,Gate Cinema,5,LONDON,W11 3JZ,-0.197487,51.508726
620cd591aa28c13b7951cb78,Gaucho & Galante (Bar),5,LONDON,SW3 3DX,-0.167448,51.49237
620cd591aa28c13b7951cb7b,Gazelli House,5,LONDON,SW3 2JL,-0.167908,51.494203
620cd591aa28c13b7951cb7e,Geales Fish Restaurant,4,LONDON,W8 7SN,-0.196779,51.508427
620cd591aa28c13b7951cb81,Gelateria 3 Bis,5,LONDON,W11 2EB,-0.2046110033989,51.515552520752
620cd591aa28c13b7951cb84,Gelato Mio,4,LONDON,W11 3HG,-0.197608,51.510409
620cd591aa28c13b7951cb87,Gelgela,4,LONDON,SW7 4ST,-0.181789,51.493655
620cd591aa28c13b7951cb8a,Genji Inc,5,LONDON,W8 5SE,-0.190627,51.501462
620cd591aa28c13b7951cb90,George's Portobello Fish Bar,5,LONDON,W10 5SA,-0.210595,51.521381
620cd591aa28c13b7951cb93,GinSen,5,LONDON,SW3 5TX,-0.1674524,51.4877757
620cd591aa28c13b7951cb96,Giorgio's Pizza,1,LONDON,SW5 9QQ,-0.195157,51.493654
620cd591aa28c13b7951cb99,Giorgios Pizzeria,5,LONDON,SW5 9QQ,-0.195157,51.493654
620cd591aa28c13b7951cb9c,Giovanni,5,LONDON,SW3 2AH,-0.166533,51.496879
620cd591aa28c13b7951cba8,Go Viet,3,LONDON,SW7 3JS,-0.17615,51.492722
620cd591aa28c13b7951cbab,Goat,5,LONDON,SW10 9QL,-0.179992,51.486316
620cd591aa28c13b7951cbb1,Go-Go Gourmet Pizza,5,LONDON,W10 6AW,-0.222292,51.522305
620cd591aa28c13b7951cbb4,Golborne Cafe,3,LONDON,W10 5PS,-0.208978,51.521815
620cd591aa28c13b7951cbb7,Golborne Deli,5,LONDON,W10 5PS,-0.208978,51.521815
620cd591aa28c13b7951cbc0,Gold Notting Hill,5,LONDON,W11 2QB,-0.20247,51.51284
620cd591aa28c13b7951cbc9,Good Life Eatery,5,LONDON,W11 1NN,-0.205664,51.51591
620cd591aa28c13b7951cbcc,Goop,Exempt,LONDON,W11 2RH,-0.1997542,51.5146244
620cd591aa28c13b7951cbcf,Gordon Ramsay,5,LONDON,SW3 4HP,-0.161978,51.485486
620cd591aa28c13b7951cbd2,Gourmet Burger Kitchen,5,LONDON,SW7 3LE,-0.177874,51.49211
620cd591aa28c13b7951cbd8,Granger & Co,5,LONDON,W11 2SB,-0.198369,51.514512
620cd591aa28c13b7951cbdb,Granger & Co,5,LONDON,SW1X 0BP,-0.158553,51.493265
620cd591aa28c13b7951cbde,Grato Italian Restaurant,5,LONDON,W8 5EP,-0.189242,51.500784
620cd591aa28c13b7951cbe1,Great India Tandoori,4,LONDON,SW1W 8DA,-0.156303,51.490136
620cd591aa28c13b7951cbe4,Green Valley Kensington,5,LONDON,W14 8NS,-0.2053017,51.4970659
620cd591aa28c13b7951cbe7,Greenspeares,5,LONDON,SW3 2HX,-0.16541700065136,51.4956130981445
620cd591aa28c13b7951cbea,Greggs,5,LONDON,W11 1LJ,-0.205843,51.517235
620cd591aa28c13b7951cbf9,Grounds of Arabica,5,LONDON,W11 4UA,-0.207635,51.506831
620cd591aa28c13b7951cbff,Guillam,5,LONDON,SW7 4RB,-0.1839745,51.4989948
620cd591aa28c13b7951cc02,H Lloyds,Exempt,LONDON,W14 8NL,-0.2068649,51.4965143
620cd591aa28c13b7951cc0b,Haandi Restaurants Limited,4,LONDON,SW7 1EW,-0.166723,51.498627
620cd591aa28c13b7951cc0e,Hache,5,LONDON,SW10 9QL,-0.179992,51.486316
620cd591aa28c13b7951cc14,Happy Donuts,5,LONDON,W11 1LL,-0.206449,51.517918
620cd591aa28c13b7951cc1d,Hare and Tortoise,4,LONDON,W14 8QZ,-0.20499,51.496764
620cd591aa28c13b7951cc20,Harlesden Cut Price Liquor Store,3,LONDON,W10 5NL,-0.208804,51.521479
620cd591aa28c13b7951cc23,Harrington Club,5,LONDON,SW7 3ES,-0.175164,51.493965
620cd591aa28c13b7951cc26,Harris + Hoole,5,LONDON,W14 8PB,-0.201606,51.493052
620cd591aa28c13b7951cc3e,Harrods Roast and Bake,5,LONDON,SW3 1BB,-0.161927,51.49857
620cd591aa28c13b7951cc41,Harry's Bar,5,LONDON,SW3 1BB,-0.160903,51.498949
620cd591aa28c13b7951cc44,"Harvey Nichols Fifth Floor Restaurant, Food Hall & Cafe",5,LONDON,SW1X 7RJ,-0.159817,51.501594
620cd591aa28c13b7951cc47,Havan,5,LONDON,W8 6ND,-0.200559,51.498791
620cd591aa28c13b7951cc4a,Haveli Hotel,4,LONDON,SW5 9HB,-0.197642,51.490932
620cd591aa28c13b7951cc50,Haya Restaurant,5,LONDON,W11 2ES,-0.205594,51.515477
620cd591aa28c13b7951cc53,Hazel House,5,LONDON,SW5 9HB,-0.197642,51.490932
620cd591aa28c13b7951cc59,Health Craze,5,LONDON,SW7 3DL,-0.17535899579525,51.4937705993652
620cd591aa28c13b7951cc62,Henley House Hotel,5,LONDON,SW5 0EN,-0.19142,51.492347
620cd591aa28c13b7951cc65,Herbal Inn,5,LONDON,W8 6ND,-0.200559,51.498791
620cd591aa28c13b7951cc6e,High Food Limited,5,LONDON,SW3 5UZ,-0.176735,51.484206
620cd591aa28c13b7951cc71,Highlever Road Care Home,5,LONDON,W10 6PL,-0.224074,51.520587
620cd591aa28c13b7951cc74,Highlife,4,LONDON,W10 5TE,-0.207404,51.519318
620cd591aa28c13b7951cc77,Hill House  Prep School,5,LONDON,SW1X 0EP,-0.160279,51.497285
620cd591aa28c13b7951cc7a,Hill House International School,5,LONDON,SW3 2RJ,-0.159184,51.493716
620cd591aa28c13b7951cc80,Hilltop Hotel,4,LONDON,W2 4DX,-0.197028,51.510499
620cd591aa28c13b7951cc83,Hilton London Olympia Hotel,5,LONDON,W14 8NP,-0.211236,51.495067
620cd591aa28c13b7951cc86,Hjem Kensington,4,LONDON,W8 5RL,-0.18534100055695,51.4985122680664
620cd591aa28c13b7951cc8c,Holiday Inn London Kensington Forum,5,LONDON,SW7 4DN,-0.185137,51.494228
620cd591aa28c13b7951cc8f,Holland & Barrett,5,LONDON,W11 3QG,-0.199831,51.50886
620cd591aa28c13b7951cc92,Holland & Barrett,5,LONDON,W8 6SH,-0.195226,51.49995
620cd591aa28c13b7951cc95,Holland & Barrett,5,LONDON,SW5 9QF,-0.194219,51.492624
620cd591aa28c13b7951cc98,Holland & Barrett,5,LONDON,SW10 9NB,-0.182259,51.485452
620cd591aa28c13b7951cc9b,Holland & Barrett,5,LONDON,SW3 4NX,-0.164258,51.488966
620cd591aa28c13b7951cca1,Holland Court Hotel,5,LONDON,W14 8HJ,-0.20727,51.497392
